fecha,estacion,tipo_pago,afluencia
2021-01-10,Zapata,Gratuidad,344
2021-01-10,Zapotitlán,Boleto,0
2021-01-10,Zapotitlán,Prepago,3347
2021-01-10,Zapotitlán,Gratuidad,308
2021-01-11,Hospital 20 de Noviembre,Boleto,0
2021-01-11,Hospital 20 de Noviembre,Prepago,4257
2021-01-11,Hospital 20 de Noviembre,Gratuidad,786
2021-01-11,Atlalilco,Boleto,0
2021-01-11,Atlalilco,Prepago,3670
2021-01-11,Atlalilco,Gratuidad,2492
2021-01-11,Calle 11,Boleto,0
2021-01-11,Calle 11,Prepago,7559
2021-01-11,Calle 11,Gratuidad,1344
2021-01-11,Culhuacán,Boleto,0
2021-01-11,Culhuacán,Prepago,8867
2021-01-11,Culhuacán,Gratuidad,1343
2021-01-11,Eje Central,Boleto,0
2021-01-11,Eje Central,Prepago,2802
2021-01-11,Eje Central,Gratuidad,3374
2021-01-11,Ermita,Boleto,0
2021-01-11,Ermita,Prepago,11000
2021-01-11,Ermita,Gratuidad,0
2021-01-11,Insurgentes Sur,Boleto,0
2021-01-11,Insurgentes Sur,Prepago,16286
2021-01-11,Insurgentes Sur,Gratuidad,1191
2021-01-11,Lomas Estrella,Boleto,0
2021-01-11,Lomas Estrella,Prepago,3488
2021-01-11,Lomas Estrella,Gratuidad,596
2021-01-11,Mexicaltzingo,Boleto,0
2021-01-11,Mexicaltzingo,Prepago,8056
2021-01-11,Mexicaltzingo,Gratuidad,0
2021-01-11,Mixcoac,Boleto,0
2021-01-11,Mixcoac,Prepago,5049
2021-01-11,Mixcoac,Gratuidad,0
2021-01-11,Nopalera,Boleto,0
2021-01-11,Nopalera,Prepago,11940
2021-01-11,Nopalera,Gratuidad,569
2021-01-11,Olivos,Boleto,0
2021-01-11,Olivos,Prepago,8146
2021-01-11,Olivos,Gratuidad,0
2021-01-11,Parque de los Venados,Boleto,0
2021-01-11,Parque de los Venados,Prepago,4871
2021-01-11,Parque de los Venados,Gratuidad,517
2021-01-11,Periférico Oriente,Boleto,0
2021-01-11,Periférico Oriente,Prepago,14814
2021-01-11,Periférico Oriente,Gratuidad,0
2021-01-11,San Andrés Tomatlán,Boleto,0
2021-01-11,San Andrés Tomatlán,Prepago,4286
2021-01-11,San Andrés Tomatlán,Gratuidad,0
2021-01-11,Tezonco,Boleto,0
2021-01-11,Tezonco,Prepago,11829
2021-01-11,Tezonco,Gratuidad,0
2021-01-11,Tláhuac,Boleto,0
2021-01-11,Tláhuac,Prepago,11338
2021-01-11,Tláhuac,Gratuidad,15333
2021-01-11,Tlaltenco,Boleto,0
2021-01-11,Tlaltenco,Prepago,1927
2021-01-11,Tlaltenco,Gratuidad,392
2021-01-11,Zapata,Boleto,0
2021-01-11,Zapata,Prepago,11197
2021-01-11,Zapata,Gratuidad,492
2021-01-11,Zapotitlán,Boleto,0
2021-01-11,Zapotitlán,Prepago,6434
2021-01-11,Zapotitlán,Gratuidad,1217
2021-01-12,Hospital 20 de Noviembre,Boleto,0
2021-01-12,Hospital 20 de Noviembre,Prepago,4290
2021-01-12,Hospital 20 de Noviembre,Gratuidad,81
2021-01-12,Atlalilco,Boleto,0
2021-01-12,Atlalilco,Prepago,3718
2021-01-12,Atlalilco,Gratuidad,3137
2021-01-12,Calle 11,Boleto,0
2021-01-12,Calle 11,Prepago,6730
2021-01-12,Calle 11,Gratuidad,1588
2021-01-12,Culhuacán,Boleto,0
2021-01-12,Culhuacán,Prepago,8594
2021-01-12,Culhuacán,Gratuidad,1442
2021-01-12,Eje Central,Boleto,0
2021-01-12,Eje Central,Prepago,2557
2021-01-12,Eje Central,Gratuidad,4432
2021-01-12,Ermita,Boleto,0
2021-01-12,Ermita,Prepago,11015
2021-01-12,Ermita,Gratuidad,978
2021-01-12,Insurgentes Sur,Boleto,0
2021-01-12,Insurgentes Sur,Prepago,15514
2021-01-12,Insurgentes Sur,Gratuidad,0
2021-01-12,Lomas Estrella,Boleto,0
2021-01-12,Lomas Estrella,Prepago,3683
2021-01-12,Lomas Estrella,Gratuidad,826
2021-01-12,Mexicaltzingo,Boleto,0
2021-01-12,Mexicaltzingo,Prepago,7815
2021-01-12,Mexicaltzingo,Gratuidad,0
2021-01-12,Mixcoac,Boleto,0
2021-01-12,Mixcoac,Prepago,5021
2021-01-12,Mixcoac,Gratuidad,276
2021-01-12,Nopalera,Boleto,0
2021-01-12,Nopalera,Prepago,11695
2021-01-12,Nopalera,Gratuidad,724
2021-01-12,Olivos,Boleto,0
2021-01-12,Olivos,Prepago,8069
2021-01-12,Olivos,Gratuidad,513
2021-01-12,Parque de los Venados,Boleto,0
2021-01-12,Parque de los Venados,Prepago,4990
2021-01-12,Parque de los Venados,Gratuidad,645
2021-01-12,Periférico Oriente,Boleto,0
2021-01-12,Periférico Oriente,Prepago,9210
2021-01-12,Periférico Oriente,Gratuidad,7892
2021-01-12,San Andrés Tomatlán,Boleto,0
2021-01-12,San Andrés Tomatlán,Prepago,4301
2021-01-12,San Andrés Tomatlán,Gratuidad,937
2021-01-12,Tezonco,Boleto,0
2021-01-12,Tezonco,Prepago,11714
2021-01-12,Tezonco,Gratuidad,0
2021-01-12,Tláhuac,Boleto,0
2021-01-12,Tláhuac,Prepago,10644
2021-01-12,Tláhuac,Gratuidad,15313
2021-01-12,Tlaltenco,Boleto,0
2021-01-12,Tlaltenco,Prepago,1992
2021-01-12,Tlaltenco,Gratuidad,359
2021-01-12,Zapata,Boleto,0
2021-01-12,Zapata,Prepago,11485
2021-01-12,Zapata,Gratuidad,0
2021-01-12,Zapotitlán,Boleto,0
2021-01-12,Zapotitlán,Prepago,6260
2021-01-12,Zapotitlán,Gratuidad,967
2021-01-13,Hospital 20 de Noviembre,Boleto,0
2021-01-13,Hospital 20 de Noviembre,Prepago,4472
2021-01-13,Hospital 20 de Noviembre,Gratuidad,0
2021-01-13,Atlalilco,Boleto,0
2021-01-13,Atlalilco,Prepago,3774
2021-01-13,Atlalilco,Gratuidad,3918
2021-01-13,Calle 11,Boleto,0
2021-01-13,Calle 11,Prepago,7044
2021-01-13,Calle 11,Gratuidad,794
2021-01-13,Culhuacán,Boleto,0
2021-01-13,Culhuacán,Prepago,8688
2021-01-13,Culhuacán,Gratuidad,1504
2021-01-13,Eje Central,Boleto,0
2021-01-13,Eje Central,Prepago,3653
2021-01-13,Eje Central,Gratuidad,2843
2021-01-13,Ermita,Boleto,0
2021-01-13,Ermita,Prepago,11024
2021-01-13,Ermita,Gratuidad,1563
2021-01-13,Insurgentes Sur,Boleto,0
2021-01-13,Insurgentes Sur,Prepago,15528
2021-01-13,Insurgentes Sur,Gratuidad,1711
2021-01-13,Lomas Estrella,Boleto,0
2021-01-13,Lomas Estrella,Prepago,3116
2021-01-13,Lomas Estrella,Gratuidad,915
2021-01-13,Mexicaltzingo,Boleto,0
2021-01-13,Mexicaltzingo,Prepago,7862
2021-01-13,Mexicaltzingo,Gratuidad,0
2021-01-13,Mixcoac,Boleto,0
2021-01-13,Mixcoac,Prepago,5178
2021-01-13,Mixcoac,Gratuidad,0
2021-01-13,Nopalera,Boleto,0
2021-01-13,Nopalera,Prepago,11680
2021-01-13,Nopalera,Gratuidad,1536
2021-01-13,Olivos,Boleto,0
2021-01-13,Olivos,Prepago,8352
2021-01-13,Olivos,Gratuidad,0
2021-01-13,Parque de los Venados,Boleto,0
2021-01-13,Parque de los Venados,Prepago,4861
2021-01-13,Parque de los Venados,Gratuidad,716
2021-01-13,Periférico Oriente,Boleto,0
2021-01-13,Periférico Oriente,Prepago,6229
2021-01-13,Periférico Oriente,Gratuidad,10612
2021-01-13,San Andrés Tomatlán,Boleto,0
2021-01-13,San Andrés Tomatlán,Prepago,4283
2021-01-13,San Andrés Tomatlán,Gratuidad,67
2021-01-13,Tezonco,Boleto,0
2021-01-13,Tezonco,Prepago,11737
2021-01-13,Tezonco,Gratuidad,198
2021-01-13,Tláhuac,Boleto,0
2021-01-13,Tláhuac,Prepago,4367
2021-01-13,Tláhuac,Gratuidad,21945
2021-01-13,Tlaltenco,Boleto,0
2021-01-13,Tlaltenco,Prepago,1887
2021-01-13,Tlaltenco,Gratuidad,308
2021-01-13,Zapata,Boleto,0
2021-01-13,Zapata,Prepago,12699
2021-01-13,Zapata,Gratuidad,1466
2021-01-13,Zapotitlán,Boleto,0
2021-01-13,Zapotitlán,Prepago,6453
2021-01-13,Zapotitlán,Gratuidad,559
2021-01-14,Hospital 20 de Noviembre,Boleto,0
2021-01-14,Hospital 20 de Noviembre,Prepago,4198
2021-01-14,Hospital 20 de Noviembre,Gratuidad,566
2021-01-14,Atlalilco,Boleto,0
2021-01-14,Atlalilco,Prepago,3785
2021-01-14,Atlalilco,Gratuidad,2450
2021-01-14,Calle 11,Boleto,0
2021-01-14,Calle 11,Prepago,7121
2021-01-14,Calle 11,Gratuidad,1148
2021-01-14,Culhuacán,Boleto,0
2021-01-14,Culhuacán,Prepago,8695
2021-01-14,Culhuacán,Gratuidad,1301
2021-01-14,Eje Central,Boleto,0
2021-01-14,Eje Central,Prepago,4555
2021-01-14,Eje Central,Gratuidad,1990
2021-01-14,Ermita,Boleto,0
2021-01-14,Ermita,Prepago,11300
2021-01-14,Ermita,Gratuidad,2491
2021-01-14,Insurgentes Sur,Boleto,0
2021-01-14,Insurgentes Sur,Prepago,15341
2021-01-14,Insurgentes Sur,Gratuidad,0
2021-01-14,Lomas Estrella,Boleto,0
2021-01-14,Lomas Estrella,Prepago,3633
2021-01-14,Lomas Estrella,Gratuidad,779
2021-01-14,Mexicaltzingo,Boleto,0
2021-01-14,Mexicaltzingo,Prepago,7786
2021-01-14,Mexicaltzingo,Gratuidad,19
2021-01-14,Mixcoac,Boleto,0
2021-01-14,Mixcoac,Prepago,5010
2021-01-14,Mixcoac,Gratuidad,271
2021-01-14,Nopalera,Boleto,0
2021-01-14,Nopalera,Prepago,11830
2021-01-14,Nopalera,Gratuidad,1446
2021-01-14,Olivos,Boleto,0
2021-01-14,Olivos,Prepago,8181
2021-01-14,Olivos,Gratuidad,0
2021-01-14,Parque de los Venados,Boleto,0
2021-01-14,Parque de los Venados,Prepago,5042
2021-01-14,Parque de los Venados,Gratuidad,554
2021-01-14,Periférico Oriente,Boleto,0
2021-01-14,Periférico Oriente,Prepago,6290
2021-01-14,Periférico Oriente,Gratuidad,10982
2021-01-14,San Andrés Tomatlán,Boleto,0
2021-01-14,San Andrés Tomatlán,Prepago,4246
2021-01-14,San Andrés Tomatlán,Gratuidad,186
2021-01-14,Tezonco,Boleto,0
2021-01-14,Tezonco,Prepago,11682
2021-01-14,Tezonco,Gratuidad,97
2021-01-14,Tláhuac,Boleto,0
2021-01-14,Tláhuac,Prepago,6236
2021-01-14,Tláhuac,Gratuidad,20738
2021-01-14,Tlaltenco,Boleto,0
2021-01-14,Tlaltenco,Prepago,1947
2021-01-14,Tlaltenco,Gratuidad,262
2021-01-14,Zapata,Boleto,0
2021-01-14,Zapata,Prepago,13520
2021-01-14,Zapata,Gratuidad,1130
2021-01-14,Zapotitlán,Boleto,0
2021-01-14,Zapotitlán,Prepago,6502
2021-01-14,Zapotitlán,Gratuidad,965
2021-01-15,Hospital 20 de Noviembre,Boleto,0
2021-01-15,Hospital 20 de Noviembre,Prepago,4386
2021-01-15,Hospital 20 de Noviembre,Gratuidad,1516
2021-01-15,Atlalilco,Boleto,0
2021-01-15,Atlalilco,Prepago,4099
2021-01-15,Atlalilco,Gratuidad,3602
2021-01-15,Calle 11,Boleto,0
2021-01-15,Calle 11,Prepago,7780
2021-01-15,Calle 11,Gratuidad,972
2021-01-15,Culhuacán,Boleto,0
2021-01-15,Culhuacán,Prepago,9350
2021-01-15,Culhuacán,Gratuidad,1576
2021-01-15,Eje Central,Boleto,0
2021-01-15,Eje Central,Prepago,4845
2021-01-15,Eje Central,Gratuidad,3486
2021-01-15,Ermita,Boleto,0
2021-01-15,Ermita,Prepago,11567
2021-01-15,Ermita,Gratuidad,744
2021-01-15,Insurgentes Sur,Boleto,0
2021-01-15,Insurgentes Sur,Prepago,15912
2021-01-15,Insurgentes Sur,Gratuidad,3604
2021-01-15,Lomas Estrella,Boleto,0
2021-01-15,Lomas Estrella,Prepago,3826
2021-01-15,Lomas Estrella,Gratuidad,485
2021-01-15,Mexicaltzingo,Boleto,0
2021-01-15,Mexicaltzingo,Prepago,8081
2021-01-15,Mexicaltzingo,Gratuidad,0
2021-01-15,Mixcoac,Boleto,0
2021-01-15,Mixcoac,Prepago,5302
2021-01-15,Mixcoac,Gratuidad,0
2021-01-15,Nopalera,Boleto,0
2021-01-15,Nopalera,Prepago,12614
2021-01-15,Nopalera,Gratuidad,1425
2021-01-15,Olivos,Boleto,0
2021-01-15,Olivos,Prepago,8828
2021-01-15,Olivos,Gratuidad,0
2021-01-15,Parque de los Venados,Boleto,0
2021-01-15,Parque de los Venados,Prepago,5104
2021-01-15,Parque de los Venados,Gratuidad,539
2021-01-15,Periférico Oriente,Boleto,0
2021-01-15,Periférico Oriente,Prepago,6594
2021-01-15,Periférico Oriente,Gratuidad,11113
2021-01-15,San Andrés Tomatlán,Boleto,0
2021-01-15,San Andrés Tomatlán,Prepago,4643
2021-01-15,San Andrés Tomatlán,Gratuidad,0
2021-01-15,Tezonco,Boleto,0
2021-01-15,Tezonco,Prepago,12534
2021-01-15,Tezonco,Gratuidad,0
2021-01-15,Tláhuac,Boleto,0
2021-01-15,Tláhuac,Prepago,6907
2021-01-15,Tláhuac,Gratuidad,17944
2021-01-15,Tlaltenco,Boleto,0
2021-01-15,Tlaltenco,Prepago,2032
2021-01-15,Tlaltenco,Gratuidad,306
2021-01-15,Zapata,Boleto,0
2021-01-15,Zapata,Prepago,14409
2021-01-15,Zapata,Gratuidad,0
2021-01-15,Zapotitlán,Boleto,0
2021-01-15,Zapotitlán,Prepago,7096
2021-01-15,Zapotitlán,Gratuidad,1257
2021-01-16,Hospital 20 de Noviembre,Boleto,0
2021-01-16,Hospital 20 de Noviembre,Prepago,2725
2021-01-16,Hospital 20 de Noviembre,Gratuidad,11
2021-01-16,Atlalilco,Boleto,0
2021-01-16,Atlalilco,Prepago,2989
2021-01-16,Atlalilco,Gratuidad,2689
2021-01-16,Calle 11,Boleto,0
2021-01-16,Calle 11,Prepago,5801
2021-01-16,Calle 11,Gratuidad,1497
2021-01-16,Culhuacán,Boleto,0
2021-01-16,Culhuacán,Prepago,8156
2021-01-16,Culhuacán,Gratuidad,920
2021-01-16,Eje Central,Boleto,0
2021-01-16,Eje Central,Prepago,3472
2021-01-16,Eje Central,Gratuidad,1947
2021-01-16,Ermita,Boleto,0
2021-01-16,Ermita,Prepago,8811
2021-01-16,Ermita,Gratuidad,1095
2021-01-16,Insurgentes Sur,Boleto,0
2021-01-16,Insurgentes Sur,Prepago,10511
2021-01-16,Insurgentes Sur,Gratuidad,2322
2021-01-16,Lomas Estrella,Boleto,0
2021-01-16,Lomas Estrella,Prepago,2986
2021-01-16,Lomas Estrella,Gratuidad,2369
2021-01-16,Mexicaltzingo,Boleto,0
2021-01-16,Mexicaltzingo,Prepago,6028
2021-01-16,Mexicaltzingo,Gratuidad,0
2021-01-16,Mixcoac,Boleto,0
2021-01-16,Mixcoac,Prepago,3725
2021-01-16,Mixcoac,Gratuidad,744
2021-01-16,Nopalera,Boleto,0
2021-01-16,Nopalera,Prepago,10621
2021-01-16,Nopalera,Gratuidad,1470
2021-01-16,Olivos,Boleto,0
2021-01-16,Olivos,Prepago,7121
2021-01-16,Olivos,Gratuidad,523
2021-01-16,Parque de los Venados,Boleto,0
2021-01-16,Parque de los Venados,Prepago,3659
2021-01-16,Parque de los Venados,Gratuidad,488
2021-01-16,Periférico Oriente,Boleto,0
2021-01-16,Periférico Oriente,Prepago,6889
2021-01-16,Periférico Oriente,Gratuidad,9950
2021-01-16,San Andrés Tomatlán,Boleto,0
2021-01-16,San Andrés Tomatlán,Prepago,3704
2021-01-16,San Andrés Tomatlán,Gratuidad,590
2021-01-16,Tezonco,Boleto,0
2021-01-16,Tezonco,Prepago,10073
2021-01-16,Tezonco,Gratuidad,0
2021-01-16,Tláhuac,Boleto,0
2021-01-16,Tláhuac,Prepago,8993
2021-01-16,Tláhuac,Gratuidad,17909
2021-01-16,Tlaltenco,Boleto,0
2021-01-16,Tlaltenco,Prepago,1888
2021-01-16,Tlaltenco,Gratuidad,196
2021-01-16,Zapata,Boleto,0
2021-01-16,Zapata,Prepago,11404
2021-01-16,Zapata,Gratuidad,1766
2021-01-16,Zapotitlán,Boleto,0
2021-01-16,Zapotitlán,Prepago,5547
2021-01-16,Zapotitlán,Gratuidad,464
2021-01-17,Hospital 20 de Noviembre,Boleto,0
2021-01-17,Hospital 20 de Noviembre,Prepago,1358
2021-01-17,Hospital 20 de Noviembre,Gratuidad,204
2021-01-17,Atlalilco,Boleto,0
2021-01-17,Atlalilco,Prepago,1297
2021-01-17,Atlalilco,Gratuidad,1818
2021-01-17,Calle 11,Boleto,0
2021-01-17,Calle 11,Prepago,2947
2021-01-17,Calle 11,Gratuidad,161
2021-01-17,Culhuacán,Boleto,0
2021-01-17,Culhuacán,Prepago,4767
2021-01-17,Culhuacán,Gratuidad,617
2021-01-17,Eje Central,Boleto,0
2021-01-17,Eje Central,Prepago,1809
2021-01-17,Eje Central,Gratuidad,1733
2021-01-17,Ermita,Boleto,0
2021-01-17,Ermita,Prepago,4326
2021-01-17,Ermita,Gratuidad,332
2021-01-17,Insurgentes Sur,Boleto,0
2021-01-17,Insurgentes Sur,Prepago,5355
2021-01-17,Insurgentes Sur,Gratuidad,0
2021-01-17,Lomas Estrella,Boleto,0
2021-01-17,Lomas Estrella,Prepago,1905
2021-01-17,Lomas Estrella,Gratuidad,135
2021-01-17,Mexicaltzingo,Boleto,0
2021-01-17,Mexicaltzingo,Prepago,2789
2021-01-17,Mexicaltzingo,Gratuidad,100
2021-01-17,Mixcoac,Boleto,0
2021-01-17,Mixcoac,Prepago,1926
2021-01-17,Mixcoac,Gratuidad,500
2021-01-17,Nopalera,Boleto,0
2021-01-17,Nopalera,Prepago,5994
2021-01-17,Nopalera,Gratuidad,0
2021-01-17,Olivos,Boleto,0
2021-01-17,Olivos,Prepago,3951
2021-01-17,Olivos,Gratuidad,363
2021-01-17,Parque de los Venados,Boleto,0
2021-01-17,Parque de los Venados,Prepago,1936
2021-01-17,Parque de los Venados,Gratuidad,149
2021-01-17,Periférico Oriente,Boleto,0
2021-01-17,Periférico Oriente,Prepago,4664
2021-01-17,Periférico Oriente,Gratuidad,4502
2021-01-17,San Andrés Tomatlán,Boleto,0
2021-01-17,San Andrés Tomatlán,Prepago,2095
2021-01-17,San Andrés Tomatlán,Gratuidad,282
2021-01-17,Tezonco,Boleto,0
2021-01-17,Tezonco,Prepago,5515
2021-01-17,Tezonco,Gratuidad,686
2021-01-17,Tláhuac,Boleto,0
2021-01-17,Tláhuac,Prepago,5488
2021-01-17,Tláhuac,Gratuidad,5315
2021-01-17,Tlaltenco,Boleto,0
2021-01-17,Tlaltenco,Prepago,1208
2021-01-17,Tlaltenco,Gratuidad,205
2021-01-17,Zapata,Boleto,0
2021-01-17,Zapata,Prepago,6044
2021-01-17,Zapata,Gratuidad,0
2021-01-17,Zapotitlán,Boleto,0
2021-01-17,Zapotitlán,Prepago,3433
2021-01-17,Zapotitlán,Gratuidad,559
2021-01-18,Hospital 20 de Noviembre,Boleto,0
2021-01-18,Hospital 20 de Noviembre,Prepago,4431
2021-01-18,Hospital 20 de Noviembre,Gratuidad,112
2021-01-18,Atlalilco,Boleto,0
2021-01-18,Atlalilco,Prepago,3712
2021-01-18,Atlalilco,Gratuidad,3375
2021-01-18,Calle 11,Boleto,0
2021-01-18,Calle 11,Prepago,7637
2021-01-18,Calle 11,Gratuidad,505
2021-01-18,Culhuacán,Boleto,0
2021-01-18,Culhuacán,Prepago,8960
2021-01-18,Culhuacán,Gratuidad,1963
2021-01-18,Eje Central,Boleto,0
2021-01-18,Eje Central,Prepago,4736
2021-01-18,Eje Central,Gratuidad,2853
2021-01-18,Ermita,Boleto,0
2021-01-18,Ermita,Prepago,12292
2021-01-18,Ermita,Gratuidad,313
2021-01-18,Insurgentes Sur,Boleto,0
2021-01-18,Insurgentes Sur,Prepago,15650
2021-01-18,Insurgentes Sur,Gratuidad,277
2021-01-18,Lomas Estrella,Boleto,0
2021-01-18,Lomas Estrella,Prepago,3634
2021-01-18,Lomas Estrella,Gratuidad,1429
2021-01-18,Mexicaltzingo,Boleto,0
2021-01-18,Mexicaltzingo,Prepago,7928
2021-01-18,Mexicaltzingo,Gratuidad,0
2021-01-18,Mixcoac,Boleto,0
2021-01-18,Mixcoac,Prepago,5122
2021-01-18,Mixcoac,Gratuidad,0
2021-01-18,Nopalera,Boleto,0
2021-01-18,Nopalera,Prepago,12009
2021-01-18,Nopalera,Gratuidad,1866
2021-01-18,Olivos,Boleto,0
2021-01-18,Olivos,Prepago,8339
2021-01-18,Olivos,Gratuidad,364
2021-01-18,Parque de los Venados,Boleto,0
2021-01-18,Parque de los Venados,Prepago,5007
2021-01-18,Parque de los Venados,Gratuidad,650
2021-01-18,Periférico Oriente,Boleto,0
2021-01-18,Periférico Oriente,Prepago,8391
2021-01-18,Periférico Oriente,Gratuidad,9525
2021-01-18,San Andrés Tomatlán,Boleto,0
2021-01-18,San Andrés Tomatlán,Prepago,4238
2021-01-18,San Andrés Tomatlán,Gratuidad,130
2021-01-18,Tezonco,Boleto,0
2021-01-18,Tezonco,Prepago,12095
2021-01-18,Tezonco,Gratuidad,0
2021-01-18,Tláhuac,Boleto,0
2021-01-18,Tláhuac,Prepago,17740
2021-01-18,Tláhuac,Gratuidad,10298
2021-01-18,Tlaltenco,Boleto,0
2021-01-18,Tlaltenco,Prepago,2034
2021-01-18,Tlaltenco,Gratuidad,323
2021-01-18,Zapata,Boleto,0
2021-01-18,Zapata,Prepago,14317
2021-01-18,Zapata,Gratuidad,0
2021-01-18,Zapotitlán,Boleto,0
2021-01-18,Zapotitlán,Prepago,6650
2021-01-18,Zapotitlán,Gratuidad,890
2021-01-19,Hospital 20 de Noviembre,Boleto,0
2021-01-19,Hospital 20 de Noviembre,Prepago,4453
2021-01-19,Hospital 20 de Noviembre,Gratuidad,916
2021-01-19,Atlalilco,Boleto,0
2021-01-19,Atlalilco,Prepago,3997
2021-01-19,Atlalilco,Gratuidad,2363
2021-01-19,Calle 11,Boleto,0
2021-01-19,Calle 11,Prepago,7576
2021-01-19,Calle 11,Gratuidad,526
2021-01-19,Culhuacán,Boleto,0
2021-01-19,Culhuacán,Prepago,8830
2021-01-19,Culhuacán,Gratuidad,1161
2021-01-19,Eje Central,Boleto,0
2021-01-19,Eje Central,Prepago,4761
2021-01-19,Eje Central,Gratuidad,2060
2021-01-19,Ermita,Boleto,0
2021-01-19,Ermita,Prepago,11704
2021-01-19,Ermita,Gratuidad,707
2021-01-19,Insurgentes Sur,Boleto,0
2021-01-19,Insurgentes Sur,Prepago,15510
2021-01-19,Insurgentes Sur,Gratuidad,752
2021-01-19,Lomas Estrella,Boleto,0
2021-01-19,Lomas Estrella,Prepago,3349
2021-01-19,Lomas Estrella,Gratuidad,487
2021-01-19,Mexicaltzingo,Boleto,0
2021-01-19,Mexicaltzingo,Prepago,8193
2021-01-19,Mexicaltzingo,Gratuidad,934
2021-01-19,Mixcoac,Boleto,0
2021-01-19,Mixcoac,Prepago,5181
2021-01-19,Mixcoac,Gratuidad,0
2021-01-19,Nopalera,Boleto,0
2021-01-19,Nopalera,Prepago,12108
2021-01-19,Nopalera,Gratuidad,1394
2021-01-19,Olivos,Boleto,0
2021-01-19,Olivos,Prepago,8275
2021-01-19,Olivos,Gratuidad,0
2021-01-19,Parque de los Venados,Boleto,0
2021-01-19,Parque de los Venados,Prepago,5087
2021-01-19,Parque de los Venados,Gratuidad,849
2021-01-19,Periférico Oriente,Boleto,0
2021-01-19,Periférico Oriente,Prepago,8459
2021-01-19,Periférico Oriente,Gratuidad,6642
2021-01-19,San Andrés Tomatlán,Boleto,0
2021-01-19,San Andrés Tomatlán,Prepago,4351
2021-01-19,San Andrés Tomatlán,Gratuidad,0
2021-01-19,Tezonco,Boleto,0
2021-01-19,Tezonco,Prepago,12033
2021-01-19,Tezonco,Gratuidad,21
2021-01-19,Tláhuac,Boleto,0
2021-01-19,Tláhuac,Prepago,16808
2021-01-19,Tláhuac,Gratuidad,6680
2021-01-19,Tlaltenco,Boleto,0
2021-01-19,Tlaltenco,Prepago,2005
2021-01-19,Tlaltenco,Gratuidad,253
2021-01-19,Zapata,Boleto,0
2021-01-19,Zapata,Prepago,14362
2021-01-19,Zapata,Gratuidad,1988
2021-01-19,Zapotitlán,Boleto,0
2021-01-19,Zapotitlán,Prepago,6550
2021-01-19,Zapotitlán,Gratuidad,1119
2021-01-20,Hospital 20 de Noviembre,Boleto,0
2021-01-20,Hospital 20 de Noviembre,Prepago,4401
2021-01-20,Hospital 20 de Noviembre,Gratuidad,350
2021-01-20,Atlalilco,Boleto,0
2021-01-20,Atlalilco,Prepago,3989
2021-01-20,Atlalilco,Gratuidad,2636
2021-01-20,Calle 11,Boleto,0
2021-01-20,Calle 11,Prepago,7362
2021-01-20,Calle 11,Gratuidad,0
2021-01-20,Culhuacán,Boleto,0
2021-01-20,Culhuacán,Prepago,8893
2021-01-20,Culhuacán,Gratuidad,1369
2021-01-20,Eje Central,Boleto,0
2021-01-20,Eje Central,Prepago,3189
2021-01-20,Eje Central,Gratuidad,4269
2021-01-20,Ermita,Boleto,0
2021-01-20,Ermita,Prepago,11996
2021-01-20,Ermita,Gratuidad,0
2021-01-20,Insurgentes Sur,Boleto,0
2021-01-20,Insurgentes Sur,Prepago,15611
2021-01-20,Insurgentes Sur,Gratuidad,94
2021-01-20,Lomas Estrella,Boleto,0
2021-01-20,Lomas Estrella,Prepago,3621
2021-01-20,Lomas Estrella,Gratuidad,928
2021-01-20,Mexicaltzingo,Boleto,0
2021-01-20,Mexicaltzingo,Prepago,7993
2021-01-20,Mexicaltzingo,Gratuidad,1228
2021-01-20,Mixcoac,Boleto,0
2021-01-20,Mixcoac,Prepago,5232
2021-01-20,Mixcoac,Gratuidad,0
2021-01-20,Nopalera,Boleto,0
2021-01-20,Nopalera,Prepago,12232
2021-01-20,Nopalera,Gratuidad,1056
2021-01-20,Olivos,Boleto,0
2021-01-20,Olivos,Prepago,8232
2021-01-20,Olivos,Gratuidad,0
2021-01-20,Parque de los Venados,Boleto,0
2021-01-20,Parque de los Venados,Prepago,5246
2021-01-20,Parque de los Venados,Gratuidad,187
2021-01-20,Periférico Oriente,Boleto,0
2021-01-20,Periférico Oriente,Prepago,6947
2021-01-20,Periférico Oriente,Gratuidad,11354
2021-01-20,San Andrés Tomatlán,Boleto,0
2021-01-20,San Andrés Tomatlán,Prepago,4456
2021-01-20,San Andrés Tomatlán,Gratuidad,1261
2021-01-20,Tezonco,Boleto,0
2021-01-20,Tezonco,Prepago,12165
2021-01-20,Tezonco,Gratuidad,1522
2021-01-20,Tláhuac,Boleto,0
2021-01-20,Tláhuac,Prepago,15173
2021-01-20,Tláhuac,Gratuidad,15166
2021-01-20,Tlaltenco,Boleto,0
2021-01-20,Tlaltenco,Prepago,1970
2021-01-20,Tlaltenco,Gratuidad,233
2021-01-20,Zapata,Boleto,0
2021-01-20,Zapata,Prepago,14351
2021-01-20,Zapata,Gratuidad,1648
2021-01-20,Zapotitlán,Boleto,0
2021-01-20,Zapotitlán,Prepago,6479
2021-01-20,Zapotitlán,Gratuidad,961
2021-01-21,Hospital 20 de Noviembre,Boleto,0
2021-01-21,Hospital 20 de Noviembre,Prepago,4398
2021-01-21,Hospital 20 de Noviembre,Gratuidad,929
2021-01-21,Atlalilco,Boleto,0
2021-01-21,Atlalilco,Prepago,4028
